	material	depth	vc	rake_angle	clearance_angle	expected_cut_force	A	B	C	n	m	d1	d2	d3	d4	d5	densidade	young_modulus	poisson_coef
355	AISI_52100	0.25	4500	5	5	283.80467529296897	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
356	AISI_52100	0.25	4500	8	5	271.8556640625002	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
357	AISI_52100	0.25	4500	11	5	285.64639892578145	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
358	AISI_52100	0.25	4500	14	5	272.85270385742217	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
359	AISI_304	0.25	1000	-10	5	820.5793212890625	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
360	AISI_304	0.25	1000	-7	5	781.9020751953125	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
361	AISI_304	0.25	1000	-4	5	739.4136962890625	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
362	AISI_304	0.25	1000	-1	5	716.353942871094	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
363	AISI_304	0.25	1000	2	5	677.19794921875	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
364	AISI_304	0.25	1000	5	5	632.538671875	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
365	AISI_304	0.25	1000	8	5	648.6865112304689	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
366	AISI_304	0.25	1000	11	5	651.7253540039063	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
367	AISI_304	0.25	1000	14	5	626.9060180664065	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
368	AISI_304	0.25	1500	-10	5	852.7895019531252	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
369	AISI_304	0.25	1500	-7	5	804.0129150390628	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
370	AISI_304	0.25	1500	-4	5	758.5182250976565	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
371	AISI_304	0.25	1500	-1	5	728.5973266601565	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
372	AISI_304	0.25	1500	2	5	693.2340454101565	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
373	AISI_304	0.25	1500	5	5	675.8694091796876	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
374	AISI_304	0.25	1500	8	5	679.1199340820312	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
375	AISI_304	0.25	1500	11	5	667.6974487304688	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
376	AISI_304	0.25	1500	14	5	638.8780395507813	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
377	AISI_304	0.25	2000	-10	5	855.26865234375	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
378	AISI_304	0.25	2000	-7	5	830.4010253906254	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
379	AISI_304	0.25	2000	-4	5	779.0719970703124	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
380	AISI_304	0.25	2000	-1	5	733.8167602539063	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
381	AISI_304	0.25	2000	2	5	711.7530029296877	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
382	AISI_304	0.25	2000	5	5	708.730517578125	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
383	AISI_304	0.25	2000	8	5	620.0654174804686	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
384	AISI_304	0.25	2000	11	5	616.7252807617188	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
385	AISI_304	0.25	2000	14	5	657.1831420898437	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
386	AISI_304	0.25	2500	-10	5	842.2383789062502	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
387	AISI_304	0.25	2500	-7	5	843.1180541992192	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
388	AISI_304	0.25	2500	-4	5	801.6504394531252	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
389	AISI_304	0.25	2500	-1	5	745.917272949219	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
390	AISI_304	0.25	2500	2	5	714.3640380859375	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
391	AISI_304	0.25	2500	5	5	705.9661376953125	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
392	AISI_304	0.25	2500	8	5	706.7098388671875	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
393	AISI_304	0.25	2500	11	5	598.7549194335937	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
394	AISI_304	0.25	2500	14	5	648.1109619140627	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
395	AISI_304	0.25	3000	-10	5	845.4138305664062	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
396	AISI_304	0.25	3000	-7	5	847.6623046875	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
397	AISI_304	0.25	3000	-4	5	801.3041381835938	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
398	AISI_304	0.25	3000	-1	5	757.7844116210939	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
399	AISI_304	0.25	3000	2	5	730.1438720703126	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
400	AISI_304	0.25	3000	5	5	708.5888671875002	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
401	AISI_304	0.25	3000	8	5	633.2509521484374	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
402	AISI_304	0.25	3000	11	5	703.1452270507815	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
403	AISI_304	0.25	3000	14	5	645.2384765625002	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
404	AISI_304	0.25	3500	-10	5	848.5172119140627	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
405	AISI_304	0.25	3500	-7	5	834.4578613281253	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
406	AISI_304	0.25	3500	-4	5	813.4752929687502	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
407	AISI_304	0.25	3500	-1	5	759.0161987304689	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
408	AISI_304	0.25	3500	2	5	750.3162963867187	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
409	AISI_304	0.25	3500	5	5	709.4563720703126	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
410	AISI_304	0.25	3500	8	5	715.23994140625	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
411	AISI_304	0.25	3500	11	5	709.331433105469	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
412	AISI_304	0.25	3500	14	5	670.0398803710938	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
413	AISI_304	0.25	4000	-10	5	701.5127685546878	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
414	AISI_304	0.25	4000	-7	5	827.7687622070313	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
415	AISI_304	0.25	4000	-4	5	819.3472900390625	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
416	AISI_304	0.25	4000	-1	5	698.4705200195315	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
417	AISI_304	0.25	4000	2	5	742.2609008789062	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
418	AISI_304	0.25	4000	5	5	720.839599609375	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
419	AISI_304	0.25	4000	8	5	706.5548828125	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
420	AISI_304	0.25	4000	11	5	698.10703125	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
421	AISI_304	0.25	4000	14	5	688.7480346679689	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
422	AISI_304	0.25	4500	-10	5	897.6046752929691	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
423	AISI_304	0.25	4500	-7	5	846.0882690429687	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
424	AISI_304	0.25	4500	-4	5	815.4670532226562	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
425	AISI_304	0.25	4500	-1	5	696.4026733398435	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
426	AISI_304	0.25	4500	2	5	761.6476806640626	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
427	AISI_304	0.25	4500	5	5	750.1400634765625	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
428	AISI_304	0.25	4500	8	5	731.9768676757815	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
429	AISI_304	0.25	4500	11	5	704.6225463867188	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
430	AISI_304	0.25	4500	14	5	675.8240478515626	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
431	AISI_1020	0.25	1000	-10	5	82.69367675781241	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
432	AISI_1020	0.25	1000	-7	5	76.11990661621094	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
433	AISI_1020	0.25	1000	-4	5	80.56342620849611	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
434	AISI_1020	0.25	1000	-1	5	80.06465759277344	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
435	AISI_1020	0.25	1000	2	5	80.5675552368164	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
436	AISI_1020	0.25	1000	5	5	75.86212921142581	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
437	AISI_1020	0.25	1000	8	5	74.46080932617191	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
438	AISI_1020	0.25	1000	11	5	74.91660308837895	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
439	AISI_1020	0.25	1000	14	5	66.10827789306641	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
440	AISI_1020	0.25	1500	-10	5	99.25592498779304	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
441	AISI_1020	0.25	1500	-7	5	89.75961608886723	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
442	AISI_1020	0.25	1500	-4	5	90.47916564941406	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
443	AISI_1020	0.25	1500	-1	5	82.44095611572266	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
444	AISI_1020	0.25	1500	2	5	81.20630340576172	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
445	AISI_1020	0.25	1500	5	5	74.35458679199218	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
446	AISI_1020	0.25	1500	8	5	70.57268676757815	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
447	AISI_1020	0.25	1500	11	5	74.45545501708983	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
448	AISI_1020	0.25	1500	14	5	75.51021728515624	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
449	AISI_1020	0.25	2000	-10	5	95.77041168212901	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
450	AISI_1020	0.25	2000	-7	5	96.0720794677734	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
451	AISI_1020	0.25	2000	-4	5	82.62692794799806	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
452	AISI_1020	0.25	2000	-1	5	83.21409301757811	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
453	AISI_1020	0.25	2000	2	5	81.58905181884765	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
454	AISI_1020	0.25	2000	5	5	67.054109954834	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
455	AISI_1020	0.25	2000	8	5	70.75806732177735	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
456	AISI_1020	0.25	2000	11	5	75.6807601928711	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
457	AISI_1020	0.25	2000	14	5	76.54499359130861	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
458	AISI_1020	0.25	2500	-10	5	96.77048187255859	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
459	AISI_1020	0.25	2500	-7	5	87.3318603515625	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
460	AISI_1020	0.25	2500	-4	5	90.81313323974611	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
461	AISI_1020	0.25	2500	-1	5	87.49340515136717	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
462	AISI_1020	0.25	2500	2	5	77.75938568115234	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
463	AISI_1020	0.25	2500	5	5	76.59599609375	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
464	AISI_1020	0.25	2500	8	5	72.0629638671875	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
465	AISI_1020	0.25	2500	11	5	79.20356292724607	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
466	AISI_1020	0.25	2500	14	5	74.6313247680664	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
467	AISI_1020	0.25	3000	-10	5	96.71260223388676	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
468	AISI_1020	0.25	3000	-7	5	99.19230804443363	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
469	AISI_1020	0.25	3000	-4	5	89.67747192382812	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
470	AISI_1020	0.25	3000	-1	5	76.84420776367188	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
471	AISI_1020	0.25	3000	2	5	82.93671874999998	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
472	AISI_1020	0.25	3000	5	5	73.54738159179688	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
473	AISI_1020	0.25	3000	8	5	74.13972930908201	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
474	AISI_1020	0.25	3000	11	5	71.94071350097659	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
475	AISI_1020	0.25	3000	14	5	75.19709930419924	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
476	AISI_1020	0.25	3500	-10	5	80.44207763671876	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
477	AISI_1020	0.25	3500	-7	5	98.86032104492196	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
478	AISI_1020	0.25	3500	-4	5	80.08553924560547	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
479	AISI_1020	0.25	3500	-1	5	85.4309097290039	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
480	AISI_1020	0.25	3500	2	5	69.03555679321288	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
481	AISI_1020	0.25	3500	5	5	72.96006774902345	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
482	AISI_1020	0.25	3500	8	5	70.51151580810547	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
483	AISI_1020	0.25	3500	11	5	68.81853027343747	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
484	AISI_1020	0.25	3500	14	5	77.13135833740236	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
485	AISI_1020	0.25	4000	-10	5	96.00865783691397	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
486	AISI_1020	0.25	4000	-7	5	93.34692993164064	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
487	AISI_1020	0.25	4000	-4	5	87.66427001953124	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
488	AISI_1020	0.25	4000	-1	5	81.3174087524414	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
489	AISI_1020	0.25	4000	2	5	76.21739196777341	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
490	AISI_1020	0.25	4000	5	5	72.0521453857422	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
491	AISI_1020	0.25	4000	8	5	70.48385467529297	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
492	AISI_1020	0.25	4000	11	5	72.95645904541016	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
493	AISI_1020	0.25	4000	14	5	76.00432434082035	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
494	AISI_1020	0.25	4500	-10	5	89.56451110839843	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
495	AISI_1020	0.25	4500	-7	5	98.1049057006837	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
496	AISI_1020	0.25	4500	-4	5	85.19100799560547	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
497	AISI_1020	0.25	4500	-1	5	83.99041290283203	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
498	AISI_1020	0.25	4500	2	5	75.30475616455078	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
499	AISI_1020	0.25	4500	5	5	73.45984344482422	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
500	AISI_1020	0.25	4500	8	5	72.4434600830078	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
501	AISI_1020	0.25	4500	11	5	73.21391448974609	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
502	AISI_1020	0.25	4500	14	5	78.40420074462891	213.0	53.0	0.0055	0.34	0.81	0.05	3.44	-2.12	0.002	0.61	2.7e-09	206000.0	0.28
