0,329,LGBMRegressor,AISI_1020,4227.333333,253.64,8.38,86.17,brute force,[(0.0, 0.0), (2.83874323940836e-05, 0.0), (5.67744464206044e-05, 0.0), (8.51667355163954e-05, 61.0025062561035), (0.000113550071546342, 71.7363357543945), (0.000141933604027145, 39.7990036010742), (0.000170325365616009, 36.9434242248535), (0.000198710564291105, 2.56742095947266), (0.000227096257731318, 73.0525817871094), (0.000255481951171532, 30.2736263275146), (0.000283867644611746, 73.5098342895508), (0.000312258955091238, 71.8753890991211), (0.000340644648531452, 33.4070320129395), (0.000369030341971666, 75.6918182373047), (0.000397416035411879, 33.2262992858887), (0.000425801728852093, 74.3776092529297), (0.000454187422292307, 46.1263999938965), (0.000482578732771799, 33.9348678588867), (0.000510964426212013, 73.8805618286133), (0.000539350148756057, 34.8592262268066), (0.000567734008654952, 71.1824340820313)],[(0.0, 0.0), (2.83874323940836e-05, 0.0), (5.67744464206044e-05, 0.0), (8.51667355163954e-05, -52.7093391418457), (0.000113550071546342, -68.0268630981445), (0.000141933604027145, -38.3444557189941), (0.000170325365616009, -36.5801696777344), (0.000198710564291105, -2.53320455551147), (0.000227096257731318, -68.6942138671875), (0.000255481951171532, -30.2125759124756), (0.000283867644611746, -70.9641876220703), (0.000312258955091238, -68.8013534545898), (0.000340644648531452, -33.4052352905273), (0.000369030341971666, -72.6536407470703), (0.000397416035411879, -33.1638832092285), (0.000425801728852093, -71.3965682983398), (0.000454187422292307, -45.7797660827637), (0.000482578732771799, -33.9344482421875), (0.000510964426212013, -72.1437606811523), (0.000539350148756057, -34.7363700866699), (0.000567734008654952, -69.2336730957031)],[(0.0, 0.0), (2.83874323940836e-05, 0.0), (5.67744464206044e-05, 0.0), (8.51667355163954e-05, -30.708812713623), (0.000113550071546342, -22.7694492340088), (0.000141933604027145, -10.6613025665283), (0.000170325365616009, 5.16796827316284), (0.000198710564291105, -0.417762100696564), (0.000227096257731318, -24.8552665710449), (0.000255481951171532, 1.92162942886353), (0.000283867644611746, -19.1775684356689), (0.000312258955091238, -20.7953186035156), (0.000340644648531452, 0.346661746501923), (0.000369030341971666, -21.2296867370605), (0.000397416035411879, -2.03561973571777), (0.000425801728852093, -20.8460807800293), (0.000454187422292307, -5.64429140090942), (0.000482578732771799, -0.168831527233124), (0.000510964426212013, -15.925313949585), (0.000539350148756057, -2.92411756515503), (0.000567734008654952, -16.542013168335)]
8,3149,Lasso,AISI_52100,500,30,7.58,272.77,brute force,[(0.0, 0.0), (0.000240003209910356, 0.0), (0.000480006128782406, 0.0), (0.00072000443469733, 307.971649169922), (0.000960003410000354, 288.706237792969), (0.00120000110473484, 325.670227050781), (0.0014400010695681, 304.300048828125), (0.00168000382836908, 317.881652832031), (0.00192000286187977, 321.302886962891), (0.00216000154614449, 209.120697021484), (0.00240000314079225, 319.631927490234), (0.00264000194147229, 296.818115234375), (0.00288000074215233, 264.251190185547), (0.00312000326812267, 281.639984130859), (0.00336000206880271, 241.476348876953), (0.0036000011023134, 320.804260253906), (0.00384000362828374, 294.659301757813), (0.00408000266179442, 315.913543701172), (0.00432000122964382, 280.035827636719), (0.00456000398844481, 272.633880615234), (0.00480000022798777, 277.792144775391)],[(0.0, 0.0), (0.000240003209910356, 0.0), (0.000480006128782406, 0.0), (0.00072000443469733, -296.843048095703), (0.000960003410000354, -282.369232177734), (0.00120000110473484, -303.872650146484), (0.0014400010695681, -292.942779541016), (0.00168000382836908, -304.540985107422), (0.00192000286187977, -309.332946777344), (0.00216000154614449, -205.0986328125), (0.00240000314079225, -309.99951171875), (0.00264000194147229, -285.527069091797), (0.00288000074215233, -256.600311279297), (0.00312000326812267, -278.526184082031), (0.00336000206880271, -239.011108398438), (0.0036000011023134, -299.581970214844), (0.00384000362828374, -281.4619140625), (0.00408000266179442, -297.176452636719), (0.00432000122964382, -270.142028808594), (0.00456000398844481, -268.580688476563), (0.00480000022798777, -266.329162597656)],[(0.0, 0.0), (0.000240003209910356, 0.0), (0.000480006128782406, 0.0), (0.00072000443469733, -82.0410766601563), (0.000960003410000354, -60.1573867797852), (0.00120000110473484, -117.143119812012), (0.0014400010695681, -82.3592681884766), (0.00168000382836908, -91.1236953735352), (0.00192000286187977, -86.8830947875977), (0.00216000154614449, -40.8169212341309), (0.00240000314079225, -77.8772583007813), (0.00264000194147229, -81.0881500244141), (0.00288000074215233, -63.126579284668), (0.00312000326812267, -41.7641830444336), (0.00336000206880271, -34.4168586730957), (0.0036000011023134, -114.743240356445), (0.00384000362828374, -87.1968460083008), (0.00408000266179442, -107.179809570313), (0.00432000122964382, -73.7790603637695), (0.00456000398844481, -46.8363800048828), (0.00480000022798777, -78.9762725830078)]
9,4126,Lasso,AISI_4140,1000,60,-3.11,1124.26,GA,[(0.0, 0.0), (0.000120003300253302, 0.0), (0.00024000569828786, 0.0), (0.000360004283720627, 246.526916503906), (0.000480001093819737, 528.894775390625), (0.000600001425482333, 703.769958496094), (0.000720001698937267, 682.242919921875), (0.000840000109747052, 789.908325195313), (0.000960001372732222, 821.60986328125), (0.0010800005402416, 870.889404296875), (0.0012000014539808, 951.264282226563), (0.00132000027224422, 960.12744140625), (0.0014400010695681, 913.357360839844), (0.00156000058632344, 1045.82604980469), (0.00168000115081668, 1100.11437988281), (0.00180000090040267, 1170.42199707031), (0.00192000006791204, 1106.640625), (0.00204000086523592, 1010.53985595703), (0.0021600010804832, 1030.33361816406), (0.00228000013157725, 1120.76062011719), (0.00240000011399388, 1116.90673828125)],[(0.0, 0.0), (0.000120003300253302, 0.0), (0.00024000569828786, 0.0), (0.000360004283720627, -240.667327880859), (0.000480001093819737, -484.934936523438), (0.000600001425482333, -649.135925292969), (0.000720001698937267, -653.460815429688), (0.000840000109747052, -702.736999511719), (0.000960001372732222, -765.225341796875), (0.0010800005402416, -831.157409667969), (0.0012000014539808, -900.446350097656), (0.00132000027224422, -923.456115722656), (0.0014400010695681, -879.0751953125), (0.00156000058632344, -991.96728515625), (0.00168000115081668, -1042.56762695313), (0.00180000090040267, -1114.36889648438), (0.00192000006791204, -1078.4501953125), (0.00204000086523592, -974.065734863281), (0.0021600010804832, -982.593444824219), (0.00228000013157725, -1040.00183105469), (0.00240000011399388, -1050.04931640625)],[(0.0, 0.0), (0.000120003300253302, 0.0), (0.00024000569828786, 0.0), (0.000360004283720627, -53.4299621582031), (0.000480001093819737, -211.110809326172), (0.000600001425482333, -271.872589111328), (0.000720001698937267, -196.072265625), (0.000840000109747052, -360.715698242188), (0.000960001372732222, -299.120391845703), (0.0010800005402416, -260.049499511719), (0.0012000014539808, -306.757385253906), (0.00132000027224422, -262.818359375), (0.0014400010695681, -247.887924194336), (0.00156000058632344, -331.289947509766), (0.00168000115081668, -351.147277832031), (0.00180000090040267, -357.868255615234), (0.00192000006791204, -248.190475463867), (0.00204000086523592, -269.047760009766), (0.0021600010804832, -309.995666503906), (0.00228000013157725, -417.732696533203), (0.00240000011399388, -380.627166748047)]
10,925,LGBMRegressor,AISI_4140,4999.833333,299.99,6.62,238.47,GA,[(0.0, 0.0), (2.40050085267285e-05, 0.0), (4.80054877698421e-05, 0.0), (7.20073730917647e-05, 38.2891235351563), (9.60069737629965e-05, 281.804138183594), (0.000120007811347023, 559.08447265625), (0.000144007382914424, 611.096984863281), (0.000168006168678403, 766.355407714844), (0.000192006511497311, 864.563537597656), (0.000216007334529422, 882.907165527344), (0.000240008492255583, 930.971862792969), (0.00026400902424939, 998.810974121094), (0.000288010574877262, 1033.28173828125), (0.000312010786728933, 1038.90905761719), (0.000336011755280197, 1077.95471191406), (0.000360012520104647, 1180.50451660156), (0.000384013692382723, 1118.63708496094), (0.000408013933338225, 1137.53063964844), (0.000432015105616301, 1292.61938476563), (0.000456015579402447, 1349.2685546875), (0.000480015994980931, 1270.1953125)],[(0.0, 0.0), (2.40050085267285e-05, 0.0), (4.80054877698421e-05, 0.0), (7.20073730917647e-05, -32.8624382019043), (9.60069737629965e-05, -227.434020996094), (0.000120007811347023, -531.615051269531), (0.000144007382914424, -589.081970214844), (0.000168006168678403, -687.66650390625), (0.000192006511497311, -782.833618164063), (0.000216007334529422, -838.975830078125), (0.000240008492255583, -894.209167480469), (0.00026400902424939, -954.275939941406), (0.000288010574877262, -990.074829101563), (0.000312010786728933, -980.734802246094), (0.000336011755280197, -1024.29406738281), (0.000360012520104647, -1131.05187988281), (0.000384013692382723, -1092.12841796875), (0.000408013933338225, -1123.853515625), (0.000432015105616301, -1242.83068847656), (0.000456015579402447, -1282.89636230469), (0.000480015994980931, -1235.07775878906)],[(0.0, 0.0), (2.40050085267285e-05, 0.0), (4.80054877698421e-05, 0.0), (7.20073730917647e-05, -19.6498622894287), (9.60069737629965e-05, -166.395141601563), (0.000120007811347023, -173.092193603516), (0.000144007382914424, -162.548400878906), (0.000168006168678403, -338.253479003906), (0.000192006511497311, -366.935424804688), (0.000216007334529422, -275.035705566406), (0.000240008492255583, -259.033935546875), (0.00026400902424939, -294.925140380859), (0.000288010574877262, -295.673706054688), (0.000312010786728933, -342.770141601563), (0.000336011755280197, -335.868774414063), (0.000360012520104647, -338.101531982422), (0.000384013692382723, -242.083343505859), (0.000408013933338225, -175.867050170898), (0.000432015105616301, -355.298248291016), (0.000456015579402447, -417.974334716797), (0.000480015994980931, -296.612457275391)]
11,1666,Lasso,AISI_4340,1000,60,-10,547.73,GA,[(0.0, 0.0), (0.000120002063340507, 0.0), (0.000240005916566588, 138.796798706055), (0.000360004312824458, 148.638580322266), (0.00048000187962316, 96.3629684448242), (0.000600003695581108, 190.65348815918), (0.000720000069122761, 430.602844238281), (0.000840003485791385, 537.988830566406), (0.000960001430939883, 450.314727783203), (0.00108000298496336, 584.211120605469), (0.00120000017341226, 559.520629882813), (0.00132000097073615, 590.466125488281), (0.00144000316504389, 624.528869628906), (0.00156000209972262, 370.814727783203), (0.00168000347912312, 507.837036132813), (0.00180000066757202, 604.032836914063), (0.00192000297829509, 654.593200683594), (0.00204000016674399, 454.073150634766), (0.00216000201180577, 648.443420410156), (0.00228000106289983, 373.296020507813), (0.00240000011399388, 603.298400878906)],[(0.0, 0.0), (0.000120002063340507, 0.0), (0.000240005916566588, -122.839416503906), (0.000360004312824458, -147.016418457031), (0.00048000187962316, -94.6272583007813), (0.000600003695581108, -186.299758911133), (0.000720000069122761, -411.236328125), (0.000840003485791385, -483.1103515625), (0.000960001430939883, -425.439788818359), (0.00108000298496336, -533.456665039063), (0.00120000017341226, -533.64697265625), (0.00132000097073615, -548.674011230469), (0.00144000316504389, -587.572875976563), (0.00156000209972262, -360.477203369141), (0.00168000347912312, -492.901062011719), (0.00180000066757202, -554.611755371094), (0.00192000297829509, -599.559875488281), (0.00204000016674399, -450.183471679688), (0.00216000201180577, -606.5048828125), (0.00228000106289983, -364.309295654297), (0.00240000011399388, -546.912719726563)],[(0.0, 0.0), (0.000120002063340507, 0.0), (0.000240005916566588, -64.6144638061523), (0.000360004312824458, -21.8998279571533), (0.00048000187962316, -18.2072277069092), (0.000600003695581108, -40.5111427307129), (0.000720000069122761, -127.685096740723), (0.000840003485791385, -236.720077514648), (0.000960001430939883, -147.595153808594), (0.00108000298496336, -238.173492431641), (0.00120000017341226, -168.179092407227), (0.00132000097073615, -218.190536499023), (0.00144000316504389, -211.64697265625), (0.00156000209972262, -86.9468460083008), (0.00168000347912312, -122.257926940918), (0.00180000066757202, -239.293762207031), (0.00192000297829509, -262.716979980469), (0.00204000016674399, -59.3066329956055), (0.00216000201180577, -229.413726806641), (0.00228000106289983, -81.4165267944336), (0.00240000011399388, -254.667221069336)]
12,1074,LGBMRegressor,AISI_4340,2656.5,159.39,2.95,573.28,GA,[(0.0, 0.0), (4.5176777348388e-05, 0.0), (9.03494146768935e-05, 0.0), (0.000135516995214857, 295.904235839844), (0.00018069296493195, 25.0131301879883), (0.000225862517254427, 264.4951171875), (0.000271035882178694, 459.503967285156), (0.000316205580020323, 465.198577880859), (0.000361377868102863, 592.986328125), (0.000406551174819469, 658.8876953125), (0.000451722764410079, 664.838012695313), (0.000496895110700279, 587.296508789063), (0.000542068795766681, 553.137512207031), (0.000587238755542785, 640.79248046875), (0.000632411218248308, 677.740051269531), (0.000677583855576813, 711.774230957031), (0.000722755561582744, 664.861633300781), (0.000767927791457623, 736.590087890625), (0.000813100545201451, 714.593139648438), (0.000858272716868669, 706.453247070313), (0.000903444015420973, 640.603210449219)],[(0.0, 0.0), (4.5176777348388e-05, 0.0), (9.03494146768935e-05, 0.0), (0.000135516995214857, -284.976379394531), (0.00018069296493195, -24.7490196228027), (0.000225862517254427, -261.095428466797), (0.000271035882178694, -435.540252685547), (0.000316205580020323, -458.220153808594), (0.000361377868102863, -580.30419921875), (0.000406551174819469, -647.018798828125), (0.000451722764410079, -651.005981445313), (0.000496895110700279, -556.960510253906), (0.000542068795766681, -532.280395507813), (0.000587238755542785, -603.151733398438), (0.000632411218248308, -657.682006835938), (0.000677583855576813, -693.623107910156), (0.000722755561582744, -625.352722167969), (0.000767927791457623, -711.994445800781), (0.000813100545201451, -652.276062011719), (0.000858272716868669, -661.402160644531), (0.000903444015420973, -598.530151367188)],[(0.0, 0.0), (4.5176777348388e-05, 0.0), (9.03494146768935e-05, 0.0), (0.000135516995214857, -79.6729278564453), (0.00018069296493195, 3.62528443336487), (0.000225862517254427, -42.2710914611816), (0.000271035882178694, -146.453399658203), (0.000316205580020323, -80.2746429443359), (0.000361377868102863, -121.982734680176), (0.000406551174819469, -124.49772644043), (0.000451722764410079, -134.910232543945), (0.000496895110700279, -186.312164306641), (0.000542068795766681, -150.461715698242), (0.000587238755542785, -216.386138916016), (0.000632411218248308, -163.664138793945), (0.000677583855576813, -159.717178344727), (0.000722755561582744, -225.776321411133), (0.000767927791457623, -188.756042480469), (0.000813100545201451, -291.854949951172), (0.000858272716868669, -248.240524291992), (0.000903444015420973, -228.328994750977)]
13,1305,Lasso,AISI_52100,1000,60,7.63,274.44,GA,[(0.0, 0.0), (0.000120005162898451, 0.0), (0.000240003209910356, 0.0), (0.000360003206878901, 182.728973388672), (0.000480002636322752, 135.17497253418), (0.000600000435952097, 167.027679443359), (0.000720004609320313, 285.618835449219), (0.000840000808238983, 289.225677490234), (0.00096000503981486, 264.392425537109), (0.001080003217794, 289.204864501953), (0.00120000343304127, 283.807220458984), (0.00132000027224422, 193.753662109375), (0.0014400037471205, 300.441680908203), (0.00156000012066215, 288.548370361328), (0.00168000150006264, 280.068359375), (0.00180000299587846, 192.31916809082), (0.00192000437527895, 151.898056030273), (0.00204000063240528, 299.728302001953), (0.00216000224463642, 298.83154296875), (0.00228000362403691, 287.675720214844), (0.00240000011399388, 289.356048583984)],[(0.0, 0.0), (0.000120005162898451, 0.0), (0.000240003209910356, 0.0), (0.000360003206878901, -174.441482543945), (0.000480002636322752, -133.074127197266), (0.000600000435952097, -166.998336791992), (0.000720004609320313, -275.995239257813), (0.000840000808238983, -278.535675048828), (0.00096000503981486, -262.900756835938), (0.001080003217794, -280.540344238281), (0.00120000343304127, -273.045318603516), (0.00132000027224422, -193.010223388672), (0.0014400037471205, -288.240875244141), (0.00156000012066215, -275.914947509766), (0.00168000150006264, -276.634429931641), (0.00180000299587846, -185.248153686523), (0.00192000437527895, -151.685958862305), (0.00204000063240528, -288.138885498047), (0.00216000224463642, -284.376251220703), (0.00228000362403691, -281.744354248047), (0.00240000011399388, -278.530456542969)],[(0.0, 0.0), (0.000120005162898451, 0.0), (0.000240003209910356, 0.0), (0.000360003206878901, -54.4062843322754), (0.000480002636322752, -23.7392063140869), (0.000600000435952097, 3.13095808029175), (0.000720004609320313, -73.516975402832), (0.000840000808238983, -77.9061813354492), (0.00096000503981486, -28.0454883575439), (0.001080003217794, -70.2606506347656), (0.00120000343304127, -77.4132080078125), (0.00132000027224422, -16.9568824768066), (0.0014400037471205, -84.7490005493164), (0.00156000012066215, -84.4458465576172), (0.00168000150006264, -43.7227210998535), (0.00180000299587846, -51.6699752807617), (0.00192000437527895, -8.02426242828369), (0.00204000063240528, -82.5410766601563), (0.00216000224463642, -91.8174057006836), (0.00228000362403691, -58.1158256530762), (0.00240000011399388, -78.4072494506836)]
14,903,LGBMRegressor,AISI_52100,1426.5,85.59,9.97,254.99,GA,[(0.0, 0.0), (8.41226574266329e-05, 0.0), (0.000168248036061414, 0.0), (0.00025237153749913, 301.223968505859), (0.000336491328198463, 166.683670043945), (0.000420613738242537, 180.545227050781), (0.000504732597619295, 274.752288818359), (0.000588855822570622, 301.194702148438), (0.000672976137138903, 273.988067626953), (0.000757101166527718, 279.730590820313), (0.000841221190057695, 211.446746826172), (0.000925346277654171, 173.595642089844), (0.00100946624297649, 284.97021484375), (0.00109358632471412, 112.813407897949), (0.00117771129589528, 286.657470703125), (0.00126183137763292, 275.182647705078), (0.00134595634881407, 250.723541259766), (0.00143007643055171, 273.687469482422), (0.00151419639587402, 254.035217285156), (0.0015983214834705, 295.920166015625), (0.00168244005180895, 283.397369384766)],[(0.0, 0.0), (8.41226574266329e-05, 0.0), (0.000168248036061414, 0.0), (0.00025237153749913, -290.703765869141), (0.000336491328198463, -164.386459350586), (0.000420613738242537, -180.032073974609), (0.000504732597619295, -267.993347167969), (0.000588855822570622, -285.175201416016), (0.000672976137138903, -265.676635742188), (0.000757101166527718, -272.552917480469), (0.000841221190057695, -203.918106079102), (0.000925346277654171, -173.229965209961), (0.00100946624297649, -274.277069091797), (0.00109358632471412, -112.763389587402), (0.00117771129589528, -280.267608642578), (0.00126183137763292, -265.506469726563), (0.00134595634881407, -250.61506652832), (0.00143007643055171, -266.637298583984), (0.00151419639587402, -253.095809936523), (0.0015983214834705, -283.219604492188), (0.00168244005180895, -274.824340820313)],[(0.0, 0.0), (8.41226574266329e-05, 0.0), (0.000168248036061414, 0.0), (0.00025237153749913, -78.9126205444336), (0.000336491328198463, -27.5778350830078), (0.000420613738242537, -13.6026935577393), (0.000504732597619295, -60.5671043395996), (0.000588855822570622, -96.9192733764648), (0.000672976137138903, -66.9730682373047), (0.000757101166527718, -62.9612503051758), (0.000841221190057695, -55.9207801818848), (0.000925346277654171, 11.2617816925049), (0.00100946624297649, -77.331169128418), (0.00109358632471412, -3.35891509056091), (0.00117771129589528, -60.1878051757813), (0.00126183137763292, -72.3312377929688), (0.00134595634881407, -7.37455224990845), (0.00143007643055171, -61.7202377319336), (0.00151419639587402, -21.8266220092773), (0.0015983214834705, -85.7636184692383), (0.00168244005180895, -69.1783752441406)]
15,1607,Lasso,AISI_304,1000.166667,60.01,10,661.88,GA,[(0.0, 0.0), (0.000119984608318191, 0.0), (0.000239965302171186, 0.0), (0.000359943776857108, 416.744873046875), (0.000479923299280927, 361.685272216797), (0.000599901541136205, 549.894897460938), (0.0007198840030469, 685.411743164063), (0.000839862157590687, 704.215515136719), (0.000959844212047756, 646.225463867188), (0.00107982091140002, 664.014221191406), (0.00119980389717966, 598.29296875), (0.00131978141143918, 674.592895507813), (0.00143976311665028, 645.382385253906), (0.0015597406309098, 600.514038085938), (0.00167972221970558, 691.279052734375), (0.00179970380850136, 605.2109375), (0.0019196814391762, 689.090759277344), (0.00203966302797198, 689.998352050781), (0.00215964065864682, 620.420532226563), (0.0022796222474426, 665.828918457031), (0.00239960011094809, 602.995788574219)],[(0.0, 0.0), (0.000119984608318191, 0.0), (0.000239965302171186, 0.0), (0.000359943776857108, -404.849456787109), (0.000479923299280927, -343.108428955078), (0.000599901541136205, -546.294860839844), (0.0007198840030469, -635.001281738281), (0.000839862157590687, -676.662536621094), (0.000959844212047756, -636.470275878906), (0.00107982091140002, -643.157104492188), (0.00119980389717966, -595.980834960938), (0.00131978141143918, -653.6640625), (0.00143976311665028, -626.84765625), (0.0015597406309098, -593.945617675781), (0.00167972221970558, -665.614318847656), (0.00179970380850136, -596.46337890625), (0.0019196814391762, -665.932922363281), (0.00203966302797198, -664.5341796875), (0.00215964065864682, -609.726745605469), (0.0022796222474426, -643.518737792969), (0.00239960011094809, -591.843505859375)],[(0.0, 0.0), (0.000119984608318191, 0.0), (0.000239965302171186, 0.0), (0.000359943776857108, -98.8595962524414), (0.000479923299280927, -114.424003601074), (0.000599901541136205, -62.8198394775391), (0.0007198840030469, -257.997375488281), (0.000839862157590687, -195.057281494141), (0.000959844212047756, -111.861221313477), (0.00107982091140002, -165.117660522461), (0.00119980389717966, -52.5485076904297), (0.00131978141143918, -166.729843139648), (0.00143976311665028, -153.559265136719), (0.0015597406309098, -88.5758590698242), (0.00167972221970558, -186.612670898438), (0.00179970380850136, -102.526847839355), (0.0019196814391762, -177.14241027832), (0.00203966302797198, -185.720428466797), (0.00215964065864682, -114.694847106934), (0.0022796222474426, -170.914657592773), (0.00239960011094809, -115.434638977051)]
16,873,LGBMRegressor,AISI_304,1830,109.8,10,337.05,GA,[(0.0, 0.0), (6.55771946185268e-05, 0.0), (0.000131150474771857, 0.0), (0.000196727633010596, 322.477722167969), (0.00026229809736833, 346.830108642578), (0.000327871268382296, 269.955474853516), (0.000393444439396262, 321.859558105469), (0.00045902279089205, 437.567474365234), (0.000524592061992735, 599.058715820313), (0.00059017026796937, 640.8974609375), (0.000655741489026695, 713.913269042969), (0.000721315504051745, 682.729797363281), (0.000786888704169542, 711.961181640625), (0.00085246458183974, 653.060607910156), (0.000918036850634962, 714.123779296875), (0.000983613193966448, 538.72509765625), (0.00104918540455401, 699.846862792969), (0.00111476168967783, 685.527465820313), (0.0011803339002654, 629.284301757813), (0.00124590622726828, 703.556396484375), (0.00131147995125502, 682.594787597656)],[(0.0, 0.0), (6.55771946185268e-05, 0.0), (0.000131150474771857, 0.0), (0.000196727633010596, -319.86767578125), (0.00026229809736833, -312.880920410156), (0.000327871268382296, -267.676086425781), (0.000393444439396262, -296.585906982422), (0.00045902279089205, -403.192626953125), (0.000524592061992735, -596.512512207031), (0.00059017026796937, -621.735412597656), (0.000655741489026695, -680.244445800781), (0.000721315504051745, -665.588073730469), (0.000786888704169542, -686.153198242188), (0.00085246458183974, -645.724487304688), (0.000918036850634962, -689.413940429688), (0.000983613193966448, -534.636779785156), (0.00104918540455401, -676.877197265625), (0.00111476168967783, -665.021850585938), (0.0011803339002654, -619.2080078125), (0.00124590622726828, -680.618347167969), (0.00131147995125502, -661.726928710938)],[(0.0, 0.0), (6.55771946185268e-05, 0.0), (0.000131150474771857, 0.0), (0.000196727633010596, -40.9456443786621), (0.00026229809736833, -149.655151367188), (0.000327871268382296, 35.0068016052246), (0.000393444439396262, -125.021453857422), (0.00045902279089205, -170.0029296875), (0.000524592061992735, -55.1738433837891), (0.00059017026796937, -155.54621887207), (0.000655741489026695, -216.655685424805), (0.000721315504051745, -152.028030395508), (0.000786888704169542, -189.95393371582), (0.00085246458183974, -97.6114654541016), (0.000918036850634962, -186.228897094727), (0.000983613193966448, -66.2436447143555), (0.00104918540455401, -177.828186035156), (0.00111476168967783, -166.414703369141), (0.0011803339002654, -112.16130065918), (0.00124590622726828, -178.186050415039), (0.00131147995125502, -167.490570068359)]
17,1131,Lasso,AISI_1020,1000.166667,60.01,3.42,63.1,GA,[(0.0, 0.0), (0.000119984339107759, 0.0), (0.000239964560023509, 0.0), (0.000359943078365177, 58.0535926818848), (0.000479921989608556, 66.4388122558594), (0.000599900784436613, 39.6284217834473), (0.000719885574653745, 41.8987007141113), (0.00083986425306648, 22.6780624389648), (0.000959842873271555, 78.9835968017578), (0.00107982149347663, 25.4715404510498), (0.00119980017188936, 89.5179443359375), (0.00131978478748351, 16.3926887512207), (0.00143976346589625, 0.0), (0.00155974202789366, 8.91125774383545), (0.00167972058989108, 34.0346908569336), (0.00179970532190055, 55.760871887207), (0.00191968388389796, 0.0), (0.00203966232948005, 32.1401824951172), (0.00215964089147747, 39.8790588378906), (0.00227962550707161, 18.1855907440186), (0.00239960011094809, 42.2218246459961)],[(0.0, 0.0), (0.000119984339107759, 0.0), (0.000239964560023509, 0.0), (0.000359943078365177, -52.4803466796875), (0.000479921989608556, -63.6992568969727), (0.000599900784436613, -37.5359878540039), (0.000719885574653745, -41.8508186340332), (0.00083986425306648, -21.1483535766602), (0.000959842873271555, -74.828239440918), (0.00107982149347663, -25.1751041412354), (0.00119980017188936, -85.8063125610352), (0.00131978478748351, -16.2958698272705), (0.00143976346589625, 0.0), (0.00155974202789366, -6.65736722946167), (0.00167972058989108, -33.8810119628906), (0.00179970532190055, -52.9432144165039), (0.00191968388389796, 0.0), (0.00203966232948005, -31.7909355163574), (0.00215964089147747, -38.9680709838867), (0.00227962550707161, -17.769775390625), (0.00239960011094809, -39.488109588623)],[(0.0, 0.0), (0.000119984339107759, 0.0), (0.000239964560023509, 0.0), (0.000359943078365177, -24.820011138916), (0.000479921989608556, -18.8817615509033), (0.000599900784436613, -12.706748008728), (0.000719885574653745, 2.00255584716797), (0.00083986425306648, 8.18789386749268), (0.000959842873271555, -25.2812767028809), (0.00107982149347663, 3.8747239112854), (0.00119980017188936, -25.5095882415771), (0.00131978478748351, -1.77901446819305), (0.00143976346589625, 0.0), (0.00155974202789366, -5.92368030548096), (0.00167972058989108, -3.23065304756165), (0.00179970532190055, -17.5011711120605), (0.00191968388389796, 0.0), (0.00203966232948005, -4.72520923614502), (0.00215964089147747, -8.47519779205322), (0.00227962550707161, -3.86662292480469), (0.00239960011094809, -14.9456300735474)]
