	material	depth	vc	rake_angle	clearance_angle	expected_cut_force	A	B	C	n	m	d1	d2	d3	d4	d5	densidade	young_modulus	poisson_coef
144	STEEL_304	0.5	3000	-10	5	2161.501806640626	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
145	STEEL_304	0.5	3000	-7	5	2056.8278076171882	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
146	STEEL_304	0.5	3000	-4	5	2068.767504882816	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
147	STEEL_304	0.5	3000	-1	5	1998.6189697265659	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
148	STEEL_304	0.5	3000	2	5	2215.346582031252	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
149	STEEL_304	0.5	3000	5	5	2282.033007812502	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
150	STEEL_304	0.5	3000	8	5	2072.055859375004	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
151	STEEL_304	0.5	3000	11	5	2273.3973388671902	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
152	STEEL_304	0.5	3000	14	5	2097.782446289064	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
153	STEEL_304	0.5	3500	-10	5	2000.9076171875017	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
154	STEEL_304	0.5	3500	-7	5	1957.8270263671882	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
155	STEEL_304	0.5	3500	-4	5	1993.1726318359401	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
156	STEEL_304	0.5	3500	-1	5	2297.0940917968783	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
157	STEEL_304	0.5	3500	2	5	2439.464892578126	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
158	STEEL_304	0.5	3500	5	5	2183.476904296878	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
159	STEEL_304	0.5	3500	8	5	2108.190722656254	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
160	STEEL_304	0.5	3500	11	5	2112.362353515626	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
161	STEEL_304	0.5	3500	14	5	2195.4939208984383	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
162	STEEL_304	0.5	4000	-10	5	1908.384912109376	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
163	STEEL_304	0.5	4000	-7	5	1991.3208007812523	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
164	STEEL_304	0.5	4000	-4	5	1970.6427246093779	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
165	STEEL_304	0.5	4000	-1	5	2031.3859619140644	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
166	STEEL_304	0.5	4000	2	5	2256.980371093752	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
167	STEEL_304	0.5	4000	5	5	2238.716430664066	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
168	STEEL_304	0.5	4000	8	5	2111.9910400390663	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
169	STEEL_304	0.5	4000	11	5	2014.769458007814	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
170	STEEL_304	0.5	4000	14	5	2097.9422119140645	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
171	STEEL_304	0.5	4500	-10	5	2031.9937133789103	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
172	STEEL_304	0.5	4500	-7	5	1966.3852539062523	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
173	STEEL_304	0.5	4500	-4	5	2174.717211914066	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
174	STEEL_304	0.5	4500	-1	5	1807.543676757814	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
175	STEEL_304	0.5	4500	2	5	2250.831591796876	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
176	STEEL_304	0.5	4500	5	5	2245.860766601564	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
177	STEEL_304	0.5	4500	8	5	2188.14704589844	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
178	STEEL_304	0.5	4500	11	5	2085.47194824219	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
179	STEEL_304	0.5	4500	14	5	2020.1019531250017	310.0	1000.0	0.07	0.65	1.0	0.53	0.5	-6.8	-0.014	0.0	2.7e-09	209000.0	0.28
180	AISI_4340	0.5	3000	-10	5	6232.85419921875	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
181	AISI_4340	0.5	3000	-7	5	6087.944140625	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
182	AISI_4340	0.5	3000	-4	5	6137.81171875	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
183	AISI_4340	0.5	3000	-1	5	5540.18037109375	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
184	AISI_4340	0.5	3000	2	5	6033.23837890625	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
185	AISI_4340	0.5	3000	5	5	6366.026953125	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
186	AISI_4340	0.5	3000	8	5	6293.536328125	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
187	AISI_4340	0.5	3000	11	5	5595.37109375	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
188	AISI_4340	0.5	3000	14	5	5796.1357421875	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
189	AISI_4340	0.5	3500	-10	5	6395.95107421875	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
190	AISI_4340	0.5	3500	-7	5	6211.202734375	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
191	AISI_4340	0.5	3500	-4	5	6085.1705078125	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
192	AISI_4340	0.5	3500	-1	5	6408.92529296875	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
193	AISI_4340	0.5	3500	2	5	5687.7779296875	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
194	AISI_4340	0.5	3500	5	5	6387.4591796875	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
195	AISI_4340	0.5	3500	8	5	6389.74970703125	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
196	AISI_4340	0.5	3500	11	5	5869.346875	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
197	AISI_4340	0.5	3500	14	5	5619.2255859375	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
198	AISI_4340	0.5	4000	-10	5	6224.38154296875	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
199	AISI_4340	0.5	4000	-7	5	5377.88623046875	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
200	AISI_4340	0.5	4000	-4	5	6384.9294921875	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
201	AISI_4340	0.5	4000	-1	5	6227.327734375	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
202	AISI_4340	0.5	4000	2	5	5066.548046875	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
203	AISI_4340	0.5	4000	5	5	6416.551953125	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
204	AISI_4340	0.5	4000	8	5	6086.30322265625	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
205	AISI_4340	0.5	4000	11	5	5597.461328125	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
206	AISI_4340	0.5	4000	14	5	5776.25517578125	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
207	AISI_4340	0.5	4500	-10	5	6277.4736328125	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
208	AISI_4340	0.5	4500	-7	5	5921.90390625	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
209	AISI_4340	0.5	4500	-4	5	6457.17685546875	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
210	AISI_4340	0.5	4500	-1	5	6272.5318359375	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
211	AISI_4340	0.5	4500	2	5	6196.33173828125	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
212	AISI_4340	0.5	4500	5	5	6354.12734375	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
213	AISI_4340	0.5	4500	8	5	6510.849609375	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
214	AISI_4340	0.5	4500	11	5	5709.31220703125	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
215	AISI_4340	0.5	4500	14	5	5798.2271484375	792.0	510.0	0.014	1.03	0.26	0.05	3.44	-2.12	0.002	0.61	2.7e-09	209000.0	0.28
216	STEEL_52100	0.5	3000	-10	5	2941.583154296878	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
217	STEEL_52100	0.5	3000	-7	5	2962.431250000004	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
218	STEEL_52100	0.5	3000	-4	5	2817.578662109376	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
219	STEEL_52100	0.5	3000	-1	5	2738.410888671876	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
220	STEEL_52100	0.5	3000	2	5	2860.625195312502	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
221	STEEL_52100	0.5	3000	5	5	2820.8478515625	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
222	STEEL_52100	0.5	3000	8	5	2747.9368652343783	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
223	STEEL_52100	0.5	3000	11	5	2894.4750488281284	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
224	STEEL_52100	0.5	3000	14	5	2656.604882812502	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
225	STEEL_52100	0.5	3500	-10	5	2893.282421875004	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
226	STEEL_52100	0.5	3500	-7	5	2933.06826171875	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
227	STEEL_52100	0.5	3500	-4	5	2714.303076171876	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
228	STEEL_52100	0.5	3500	-1	5	2747.931933593752	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
229	STEEL_52100	0.5	3500	2	5	2724.1273925781284	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
230	STEEL_52100	0.5	3500	5	5	2774.751123046878	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
231	STEEL_52100	0.5	3500	8	5	2774.1777343750023	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
232	STEEL_52100	0.5	3500	11	5	2666.1005859375045	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
233	STEEL_52100	0.5	3500	14	5	2836.984814453126	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
234	STEEL_52100	0.5	4000	-10	5	2809.3740722656285	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
235	STEEL_52100	0.5	4000	-7	5	2958.530224609376	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
236	STEEL_52100	0.5	4000	-4	5	3003.363427734378	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
237	STEEL_52100	0.5	4000	-1	5	2773.5678222656284	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
238	STEEL_52100	0.5	4000	2	5	2804.566650390628	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
239	STEEL_52100	0.5	4000	5	5	2896.2338867187523	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
240	STEEL_52100	0.5	4000	8	5	2809.615380859378	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
241	STEEL_52100	0.5	4000	11	5	2816.623681640628	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
242	STEEL_52100	0.5	4000	14	5	2765.874316406252	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
243	STEEL_52100	0.5	4500	-10	5	3069.3551269531263	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
244	STEEL_52100	0.5	4500	-7	5	2878.13291015625	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
245	STEEL_52100	0.5	4500	-4	5	2852.3554687500023	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
246	STEEL_52100	0.5	4500	-1	5	2871.1386718750023	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
247	STEEL_52100	0.5	4500	2	5	2853.310351562502	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
248	STEEL_52100	0.5	4500	5	5	2933.660888671876	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
249	STEEL_52100	0.5	4500	8	5	2946.806347656252	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
250	STEEL_52100	0.5	4500	11	5	2775.285107421876	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
251	STEEL_52100	0.5	4500	14	5	2841.3267089843785	774.78	134.0	0.0018	0.37	3.171	0.0368	2.34	-1.484	0.0035	0.411	2.7e-09	222000.0	0.29
252	AISI_1045	0.5	3000	-10	5	6053.37578125	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
253	AISI_1045	0.5	3000	-7	5	5931.63408203125	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
254	AISI_1045	0.5	3000	-4	5	5486.210205078126	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
255	AISI_1045	0.5	3000	-1	5	4925.79912109375	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
256	AISI_1045	0.5	3000	2	5	3823.2690429687523	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
257	AISI_1045	0.5	3000	5	5	4026.861132812502	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
258	AISI_1045	0.5	3000	8	5	5535.40830078125	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
259	AISI_1045	0.5	3000	11	5	5320.827734375	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
260	AISI_1045	0.5	3000	14	5	5106.3451171875	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
261	AISI_1045	0.5	3500	-10	5	5693.152978515625	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
262	AISI_1045	0.5	3500	-7	5	5637.94423828125	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
263	AISI_1045	0.5	3500	-4	5	4892.107421875	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
264	AISI_1045	0.5	3500	-1	5	5149.07490234375	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
265	AISI_1045	0.5	3500	2	5	3666.605664062502	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
266	AISI_1045	0.5	3500	5	5	4705.43369140625	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
267	AISI_1045	0.5	3500	8	5	5270.24814453125	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
268	AISI_1045	0.5	3500	11	5	4727.94658203125	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
269	AISI_1045	0.5	3500	14	5	5310.57431640625	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
270	AISI_1045	0.5	4000	-10	5	4604.0105957031265	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
271	AISI_1045	0.5	4000	-7	5	5025.547412109377	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
272	AISI_1045	0.5	4000	-4	5	4702.868359375	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
273	AISI_1045	0.5	4000	-1	5	5231.534375	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
274	AISI_1045	0.5	4000	2	5	4649.769677734375	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
275	AISI_1045	0.5	4000	5	5	3920.578076171878	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
276	AISI_1045	0.5	4000	8	5	5525.6396484375	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
277	AISI_1045	0.5	4000	11	5	5442.595703125	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
278	AISI_1045	0.5	4000	14	5	5188.21640625	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
279	AISI_1045	0.5	4500	-10	5	4469.4369140625	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
280	AISI_1045	0.5	4500	-7	5	6206.17822265625	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
281	AISI_1045	0.5	4500	-4	5	4689.388623046876	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
282	AISI_1045	0.5	4500	-1	5	3802.404296875	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
283	AISI_1045	0.5	4500	2	5	4818.06669921875	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
284	AISI_1045	0.5	4500	5	5	3898.75068359375	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
285	AISI_1045	0.5	4500	8	5	5058.776171875	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
286	AISI_1045	0.5	4500	11	5	5383.911328125	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
287	AISI_1045	0.5	4500	14	5	4805.15185546875	553.0	600.0	0.0134	0.234	1.0	0.06	3.31	-1.96	0.0018	0.58	2.7e-09	210000.0	0.269
